user_id,age,gender,city,area,registration_date,membership_type,acquisition_channel
U04645,37,Female,Mumbai,Thane,2025-12-06,Pro,Google
U04646,45,Male,Mumbai,Powai,2025-06-18,Basic,College/Community
U04647,42,Female,Mumbai,Powai,2026-06-22,Premium,Google
U04648,28,Female,Bengaluru,Jayanagar,2026-04-17,Basic,Google
U04649,36,Male,Pune,Kothrud,2025-05-23,Pro,Referral
U04650,45,Male,Bengaluru,Electronic City,2025-04-11,Basic,Google
U04651,18,Female,Bengaluru,Indiranagar,2026-07-29,Basic,Google
U04652,44,Female,Mumbai,Bandra,2026-04-20,Premium,Google
U04653,22,Male,Hyderabad,Gachibowli,2025-11-07,Pro,College/Community
U04654,27,Female,Pune,Hinjewadi,2026-08-07,Pro,Other
U04655,27,Female,Bengaluru,Electronic City,2025-03-01,Premium,YouTube
U04656,31,Female,Bengaluru,Electronic City,2025-01-29,Premium,Google
U04657,19,Female,Pune,Baner,2026-06-15,Basic,Referral
U04658,21,Male,Hyderabad,Kondapur,2025-03-14,Premium,Instagram
U04659,19,Female,Bengaluru,Indiranagar,2026-01-29,Premium,YouTube
U04660,35,Male,Mumbai,Andheri,2026-01-29,Basic,Referral
U04661,30,Male,Hyderabad,Banjara Hills,2026-04-26,Basic,College/Community
U04662,36,Male,Mumbai,Bandra,2026-04-18,Basic,Instagram
U04663,22,Female,Hyderabad,Madhapur,2025-11-09,Basic,YouTube
U04664,37,Female,Pune,Kothrud,2026-03-14,Premium,YouTube
U04665,19,Male,Pune,Wakad,2025-11-20,Basic,Google
U04666,28,Female,Mumbai,Borivali,2025-03-28,Basic,Referral
U04667,43,Female,Bengaluru,Whitefield,2025-12-25,Basic,Other
U04668,35,Female,Pune,Hinjewadi,2025-07-16,Basic,College/Community
U04669,23,Female,Mumbai,Thane,2026-01-20,Basic,YouTube
U04670,40,Male,Mumbai,Andheri,2025-04-28,Pro,Instagram
U04671,45,Male,Bengaluru,Marathahalli,2026-05-13,Basic,College/Community
U04672,27,Female,Pune,Wakad,2026-04-07,Premium,Referral
U04673,39,Male,Mumbai,Bandra,2026-05-11,Basic,Google
U04674,40,Male,Bengaluru,Indiranagar,2026-08-17,Pro,Instagram
U04675,34,Female,Bengaluru,Koramangala,2025-09-04,Basic,Instagram
U04676,39,Female,Pune,Wakad,2025-08-22,Basic,Instagram
U04677,28,Female,Bengaluru,HSR Layout,2026-02-21,Premium,YouTube
U04678,36,Male,Chennai,T Nagar,2026-04-12,Pro,Instagram
U04679,34,Male,Mumbai,Powai,2026-04-27,Basic,Instagram
U04680,41,Female,Mumbai,Andheri,2025-12-31,Basic,Google
U04681,21,Male,Bengaluru,HSR Layout,2025-06-02,Pro,Referral
U04682,43,Male,Bengaluru,Indiranagar,2025-09-29,Basic,Instagram
U04683,41,Male,Chennai,OMR,2026-01-27,Premium,Instagram
U04684,43,Female,Bengaluru,Electronic City,2026-07-01,Basic,Instagram
U04685,31,Male,Pune,Wakad,2026-03-06,Basic,YouTube
U04686,44,Male,Bengaluru,HSR Layout,2025-07-08,Premium,Instagram
U04687,37,Male,Bengaluru,Yelahanka,2025-09-09,Basic,Referral
U04688,21,Male,Bengaluru,Electronic City,2026-01-30,Premium,Instagram
U04689,45,Male,Hyderabad,Kukatpally,2025-08-07,Basic,Instagram
U04690,31,Male,Chennai,T Nagar,2026-08-17,Basic,Google
U04691,43,Male,Bengaluru,HSR Layout,2025-07-09,Basic,Instagram
U04692,21,Male,Bengaluru,Jayanagar,2025-08-22,Basic,Instagram
U04693,23,Male,Bengaluru,Koramangala,2025-08-20,Basic,Google
U04694,26,Male,Hyderabad,Kukatpally,2025-12-24,Premium,Google
U04695,38,Male,Hyderabad,Kondapur,2026-04-23,Pro,YouTube
U04696,29,Male,Pune,Kothrud,2026-07-29,Premium,Instagram
U04697,43,Male,Hyderabad,Gachibowli,2026-03-05,Basic,College/Community
U04698,25,Male,Hyderabad,Kukatpally,2025-08-25,Premium,College/Community
U04699,41,Other,Bengaluru,Indiranagar,2025-02-02,Pro,YouTube
U04700,21,Male,Chennai,OMR,2025-08-01,Basic,Google
U04701,44,Female,Bengaluru,Whitefield,2026-07-26,Basic,College/Community
U04702,43,Male,Bengaluru,Indiranagar,2026-01-14,Basic,Instagram
U04703,42,Male,Mumbai,Andheri,2025-01-02,Basic,Instagram
U04704,42,Female,Hyderabad,Kukatpally,2026-03-26,Pro,Instagram
U04705,22,Male,Bengaluru,Indiranagar,2026-07-23,Basic,Other
U04706,23,Male,Hyderabad,Kondapur,2026-03-03,Premium,Google
U04707,22,Female,Pune,Viman Nagar,2025-10-06,Basic,College/Community
U04708,36,Male,Bengaluru,Marathahalli,2025-08-02,Basic,Google
U04709,44,Male,Pune,Hinjewadi,2025-10-12,Basic,College/Community
U04710,25,Male,Mumbai,Bandra,2026-06-27,Pro,College/Community
U04711,26,Female,Bengaluru,Whitefield,2025-10-01,Basic,Other
U04712,32,Female,Hyderabad,Gachibowli,2025-01-11,Premium,Referral
U04713,21,Male,Bengaluru,Jayanagar,2025-02-16,Basic,College/Community
U04714,42,Male,Pune,Baner,2026-05-30,Basic,Other
U04715,26,Female,Hyderabad,Kondapur,2026-03-14,Basic,Google
U04716,24,Male,Bengaluru,Yelahanka,2026-08-07,Premium,Google
U04717,25,Male,Hyderabad,Kondapur,2026-03-03,Basic,YouTube
U04718,32,Female,Chennai,Anna Nagar,2026-03-08,Basic,Google
U04719,36,Male,Hyderabad,Kondapur,2025-05-10,Basic,YouTube
U04720,32,Female,Chennai,Velachery,2025-01-22,Pro,Instagram
U04721,22,Female,Bengaluru,Indiranagar,2026-01-24,Basic,Referral
U04722,36,Female,Bengaluru,HSR Layout,2025-05-15,Basic,Instagram
U04723,24,Male,Bengaluru,Electronic City,2026-06-16,Basic,Google
U04724,23,Male,Bengaluru,Whitefield,2025-08-08,Basic,Google
U04725,44,Male,Bengaluru,Electronic City,2025-11-29,Premium,College/Community
U04726,36,Male,Bengaluru,Yelahanka,2025-05-10,Pro,Instagram
U04727,42,Male,Chennai,T Nagar,2025-02-01,Basic,College/Community
U04728,45,Male,Pune,Wakad,2026-03-01,Pro,YouTube
U04729,34,Male,Mumbai,Bandra,2025-10-25,Premium,Referral
U04730,27,Male,Bengaluru,Indiranagar,2026-05-19,Basic,Instagram
U04731,36,Male,Bengaluru,Koramangala,2025-12-23,Pro,Instagram
U04732,28,Male,Bengaluru,Marathahalli,2026-03-31,Premium,Google
U04733,32,Female,Mumbai,Andheri,2026-02-05,Basic,Instagram
U04734,27,Male,Chennai,Adyar,2026-07-13,Premium,Referral
U04735,28,Female,Hyderabad,Madhapur,2026-03-31,Basic,Other
U04736,40,Female,Bengaluru,Marathahalli,2025-02-03,Basic,Instagram
U04737,20,Male,Hyderabad,Kondapur,2025-09-05,Premium,Referral
U04738,20,Male,Bengaluru,Electronic City,2025-02-11,Premium,Other
U04739,35,Male,Bengaluru,Whitefield,2025-05-03,Premium,College/Community
U04740,42,Male,Mumbai,Borivali,2025-01-27,Basic,College/Community
U04741,28,Male,Mumbai,Bandra,2026-04-07,Pro,College/Community
U04742,37,Other,Bengaluru,Koramangala,2026-07-25,Basic,Google
U04743,43,Male,Bengaluru,HSR Layout,2025-05-27,Basic,College/Community
U04744,39,Female,Chennai,Anna Nagar,2026-05-11,Basic,Other
U04745,35,Male,Bengaluru,Indiranagar,2026-05-01,Basic,Referral
U04746,42,Male,Bengaluru,Indiranagar,2026-04-05,Basic,Google
U04747,32,Male,Bengaluru,Yelahanka,2025-05-08,Premium,Google
U04748,24,Female,Bengaluru,Whitefield,2026-01-11,Premium,Google
U04749,27,Male,Bengaluru,Marathahalli,2025-03-24,Pro,Instagram
U04750,38,Male,Pune,Baner,2026-06-19,Premium,Referral
U04751,40,Female,Bengaluru,Koramangala,2026-06-07,Basic,Referral
U04752,37,Male,Hyderabad,Madhapur,2025-04-13,Premium,Google
U04753,27,Male,Mumbai,Andheri,2026-06-03,Premium,Instagram
U04754,30,Male,Hyderabad,Kondapur,2025-12-28,Basic,YouTube
U04755,32,Female,Pune,Viman Nagar,2025-09-13,Premium,Instagram
U04756,40,Male,Pune,Wakad,2025-09-04,Basic,Instagram
U04757,35,Male,Bengaluru,Yelahanka,2025-07-11,Basic,Referral
U04758,40,Male,Pune,Hinjewadi,2026-06-19,Basic,Google
U04759,21,Male,Hyderabad,Madhapur,2025-11-10,Premium,Instagram
U04760,37,Female,Chennai,T Nagar,2025-10-03,Premium,Google
U04761,34,Female,Hyderabad,Kondapur,2026-01-08,Basic,YouTube
U04762,45,Male,Chennai,OMR,2026-03-20,Basic,Referral
U04763,20,Male,Pune,Wakad,2025-07-14,Pro,Google
U04764,38,Male,Bengaluru,Indiranagar,2025-09-15,Pro,Instagram
U04765,38,Male,Hyderabad,Banjara Hills,2026-08-05,Basic,Referral
U04766,19,Male,Chennai,Adyar,2025-12-26,Basic,College/Community
U04767,21,Male,Pune,Hinjewadi,2026-07-02,Premium,Referral
U04768,18,Other,Bengaluru,Jayanagar,2025-04-18,Basic,College/Community
U04769,32,Male,Mumbai,Borivali,2025-01-24,Basic,Referral
U04770,42,Other,Bengaluru,Indiranagar,2026-04-10,Basic,YouTube
U04771,18,Male,Bengaluru,HSR Layout,2025-01-22,Premium,College/Community
U04772,23,Male,Bengaluru,Indiranagar,2026-05-17,Premium,YouTube
U04773,24,Male,Bengaluru,Marathahalli,2026-05-16,Basic,College/Community
U04774,36,Male,Pune,Baner,2026-08-16,Basic,Google
U04775,29,Male,Bengaluru,Electronic City,2026-02-11,Basic,College/Community
U04776,18,Male,Pune,Hinjewadi,2025-11-26,Basic,Referral
U04777,24,Female,Bengaluru,Indiranagar,2025-10-13,Basic,College/Community
U04778,36,Male,Bengaluru,Jayanagar,2025-05-27,Basic,Instagram
U04779,30,Male,Bengaluru,Indiranagar,2026-01-19,Basic,Referral
U04780,43,Female,Bengaluru,Electronic City,2025-01-11,Basic,College/Community
U04781,29,Female,Bengaluru,Indiranagar,2025-10-03,Premium,Instagram
U04782,29,Female,Bengaluru,Koramangala,2026-07-22,Premium,Referral
U04783,39,Male,Hyderabad,Kukatpally,2025-10-30,Basic,College/Community
U04784,30,Male,Bengaluru,Jayanagar,2025-07-23,Basic,Google
U04785,45,Male,Bengaluru,Yelahanka,2025-12-11,Basic,Google
U04786,31,Male,Bengaluru,Yelahanka,2025-09-23,Premium,Referral
U04787,39,Male,Pune,Viman Nagar,2025-01-22,Basic,Referral
U04788,29,Male,Chennai,T Nagar,2026-06-20,Basic,Instagram
U04789,37,Female,Hyderabad,Kondapur,2025-04-06,Premium,Instagram
U04790,29,Female,Bengaluru,Koramangala,2026-03-21,Premium,Instagram
U04791,44,Male,Bengaluru,Indiranagar,2025-09-20,Basic,Google
U04792,23,Male,Chennai,OMR,2026-08-07,Basic,Instagram
U04793,44,Male,Bengaluru,Jayanagar,2026-01-18,Pro,YouTube
U04794,27,Male,Bengaluru,Indiranagar,2026-07-04,Pro,Referral
U04795,37,Male,Bengaluru,Jayanagar,2026-01-27,Basic,YouTube
U04796,41,Female,Bengaluru,Indiranagar,2026-06-24,Premium,Instagram
U04797,26,Male,Bengaluru,Electronic City,2025-04-02,Basic,Referral
U04798,19,Male,Pune,Hinjewadi,2026-07-20,Pro,Google
U04799,24,Male,Bengaluru,Yelahanka,2025-06-08,Basic,College/Community
U04800,26,Other,Mumbai,Andheri,2025-08-16,Premium,YouTube
U04801,42,Female,Bengaluru,Marathahalli,2026-04-18,Premium,College/Community
U04802,29,Female,Bengaluru,Koramangala,2026-01-07,Basic,Instagram
U04803,22,Male,Chennai,Velachery,2026-01-11,Premium,YouTube
U04804,18,Male,Bengaluru,Marathahalli,2026-07-07,Basic,Referral
U04805,39,Male,Pune,Kothrud,2025-02-06,Basic,College/Community
U04806,32,Male,Hyderabad,Banjara Hills,2025-02-06,Basic,Referral
U04807,25,Female,Bengaluru,Marathahalli,2025-04-11,Pro,Referral
U04808,18,Male,Chennai,OMR,2026-06-27,Basic,Instagram
U04809,35,Male,Bengaluru,Jayanagar,2025-07-09,Premium,Referral
U04810,30,Female,Pune,Baner,2026-05-27,Premium,Google
U04811,18,Male,Bengaluru,HSR Layout,2025-03-31,Basic,Instagram
U04812,22,Female,Pune,Hinjewadi,2025-01-06,Basic,Instagram
U04813,35,Male,Bengaluru,Yelahanka,2025-05-19,Premium,Other
U04814,33,Male,Hyderabad,Banjara Hills,2025-04-05,Pro,Google
U04815,43,Male,Pune,Kothrud,2026-01-21,Basic,College/Community
U04816,27,Female,Chennai,T Nagar,2025-05-03,Basic,Other
U04817,21,Male,Chennai,Velachery,2025-10-12,Basic,Other
U04818,18,Male,Pune,Baner,2026-01-01,Basic,College/Community
U04819,40,Male,Pune,Wakad,2026-05-05,Basic,College/Community
U04820,25,Female,Bengaluru,Indiranagar,2025-11-21,Basic,Google
U04821,22,Female,Bengaluru,Jayanagar,2026-02-11,Basic,Instagram
U04822,19,Male,Bengaluru,Indiranagar,2026-06-03,Basic,Referral
U04823,41,Male,Bengaluru,Jayanagar,2025-03-18,Premium,Referral
U04824,34,Female,Bengaluru,Electronic City,2025-08-22,Pro,Instagram
U04825,24,Female,Hyderabad,Gachibowli,2026-08-09,Basic,YouTube
U04826,34,Male,Bengaluru,Marathahalli,2026-04-29,Premium,Referral
U04827,45,Male,Mumbai,Borivali,2026-04-09,Basic,College/Community
U04828,23,Male,Bengaluru,Whitefield,2025-09-28,Pro,Referral
U04829,39,Female,Bengaluru,Marathahalli,2026-04-12,Premium,Referral
U04830,32,Male,Hyderabad,Madhapur,2026-04-14,Premium,Google
U04831,22,Male,Pune,Kothrud,2026-07-01,Basic,Google
U04832,32,Male,Mumbai,Bandra,2025-09-27,Basic,Other
U04833,35,Male,Mumbai,Andheri,2026-01-13,Basic,Instagram
U04834,35,Female,Bengaluru,Indiranagar,2025-06-26,Basic,Google
U04835,42,Female,Hyderabad,Kondapur,2025-10-01,Basic,Referral
U04836,38,Male,Bengaluru,Whitefield,2025-01-27,Basic,Google
U04837,38,Female,Bengaluru,Marathahalli,2026-07-30,Premium,Google
U04838,40,Male,Bengaluru,Electronic City,2025-03-01,Basic,Google
U04839,23,Female,Bengaluru,Whitefield,2025-08-05,Basic,Instagram
U04840,19,Female,Bengaluru,Electronic City,2025-09-27,Basic,Google
U04841,44,Female,Chennai,Anna Nagar,2025-04-26,Basic,College/Community
U04842,34,Female,Chennai,OMR,2025-09-02,Premium,Referral
U04843,38,Male,Bengaluru,Marathahalli,2025-03-26,Basic,Instagram
U04844,21,Female,Bengaluru,Koramangala,2026-08-22,Basic,Google
U04845,29,Male,Bengaluru,Jayanagar,2026-03-26,Basic,Instagram
U04846,36,Male,Bengaluru,Jayanagar,2026-06-20,Premium,College/Community
U04847,19,Male,Chennai,OMR,2025-03-30,Basic,Google
U04848,43,Male,Bengaluru,Whitefield,2026-07-03,Pro,Other
U04849,19,Female,Pune,Wakad,2026-05-22,Basic,Google
U04850,31,Male,Bengaluru,Electronic City,2026-02-12,Premium,College/Community
U04851,32,Female,Chennai,Anna Nagar,2025-09-28,Basic,Google
U04852,37,Female,Bengaluru,Electronic City,2026-06-08,Basic,Instagram
U04853,19,Female,Pune,Kothrud,2026-05-09,Basic,Instagram
U04854,21,Male,Bengaluru,Whitefield,2026-03-24,Basic,Referral
U04855,36,Male,Mumbai,Andheri,2026-06-27,Basic,Google
U04856,26,Male,Bengaluru,Indiranagar,2025-12-16,Basic,Google
U04857,24,Male,Bengaluru,Indiranagar,2025-11-24,Basic,College/Community
U04858,30,Female,Chennai,Velachery,2025-10-13,Basic,Instagram
U04859,44,Female,Chennai,OMR,2025-02-04,Premium,Google
U04860,29,Male,Pune,Wakad,2026-06-17,Premium,College/Community
U04861,20,Female,Mumbai,Bandra,2026-05-03,Basic,Referral
U04862,30,Male,Pune,Wakad,2026-05-02,Basic,College/Community
U04863,32,Male,Bengaluru,Jayanagar,2025-05-25,Basic,Google
U04864,31,Male,Bengaluru,Jayanagar,2026-06-08,Basic,Google
U04865,41,Male,Bengaluru,Whitefield,2025-05-26,Premium,Instagram
U04866,26,Female,Mumbai,Bandra,2026-05-18,Basic,College/Community
U04867,30,Female,Bengaluru,HSR Layout,2026-06-11,Basic,College/Community
U04868,40,Female,Bengaluru,Marathahalli,2025-09-29,Basic,Other
U04869,39,Male,Hyderabad,Banjara Hills,2026-06-18,Premium,Google
U04870,21,Male,Pune,Baner,2025-04-05,Basic,College/Community
U04871,38,Male,Bengaluru,HSR Layout,2026-03-23,Basic,Google
U04872,25,Female,Bengaluru,Electronic City,2026-02-19,Premium,Google
U04873,20,Male,Bengaluru,Indiranagar,2025-09-14,Basic,College/Community
U04874,19,Male,Bengaluru,Indiranagar,2025-09-19,Basic,Instagram
U04875,36,Female,Bengaluru,HSR Layout,2025-03-28,Premium,Instagram
U04876,45,Female,Mumbai,Thane,2026-03-12,Basic,Google
U04877,40,Female,Mumbai,Andheri,2026-07-24,Premium,YouTube
U04878,25,Female,Mumbai,Powai,2025-04-18,Basic,Google
U04879,34,Male,Bengaluru,Yelahanka,2025-01-19,Basic,Google
U04880,30,Male,Pune,Hinjewadi,2025-12-31,Premium,Other
U04881,24,Male,Bengaluru,Yelahanka,2026-01-14,Basic,Google
U04882,26,Male,Hyderabad,Madhapur,2025-06-09,Premium,Instagram
U04883,29,Male,Pune,Wakad,2025-04-10,Premium,Referral
U04884,31,Male,Bengaluru,Yelahanka,2025-09-22,Basic,College/Community
U04885,31,Female,Bengaluru,Electronic City,2025-02-18,Premium,Instagram
U04886,32,Male,Pune,Viman Nagar,2026-02-19,Pro,Referral
U04887,20,Male,Bengaluru,Indiranagar,2025-02-28,Basic,Instagram
U04888,32,Female,Mumbai,Thane,2025-07-02,Basic,Referral
U04889,36,Male,Bengaluru,Yelahanka,2026-03-23,Basic,Google
U04890,41,Female,Mumbai,Thane,2025-10-28,Basic,Google
U04891,37,Other,Bengaluru,Whitefield,2026-07-09,Basic,Google
U04892,31,Female,Bengaluru,Marathahalli,2025-12-20,Basic,Other
U04893,25,Male,Mumbai,Powai,2025-08-01,Basic,YouTube
U04894,22,Female,Bengaluru,Marathahalli,2025-07-08,Basic,Other
U04895,36,Male,Bengaluru,HSR Layout,2025-12-13,Basic,Referral
U04896,21,Female,Bengaluru,HSR Layout,2025-05-17,Basic,Instagram
U04897,31,Male,Bengaluru,Jayanagar,2025-01-30,Basic,Google
U04898,33,Male,Bengaluru,Yelahanka,2025-05-26,Premium,College/Community
U04899,37,Other,Bengaluru,Koramangala,2026-04-13,Basic,Referral
U04900,41,Male,Chennai,Anna Nagar,2026-05-18,Basic,Other
U04901,23,Female,Bengaluru,Electronic City,2025-07-10,Basic,Instagram
U04902,40,Male,Hyderabad,Gachibowli,2026-04-16,Basic,Google
U04903,42,Female,Bengaluru,Electronic City,2025-12-11,Basic,Google
U04904,23,Female,Bengaluru,Whitefield,2025-01-01,Premium,Google
U04905,20,Male,Chennai,OMR,2025-04-20,Basic,Google
U04906,32,Male,Bengaluru,Indiranagar,2025-03-05,Pro,Google
U04907,20,Female,Chennai,OMR,2025-02-22,Basic,Referral
U04908,28,Female,Bengaluru,Koramangala,2025-09-19,Basic,Google
U04909,20,Male,Mumbai,Thane,2026-06-13,Premium,Instagram
U04910,45,Female,Hyderabad,Gachibowli,2025-10-29,Premium,YouTube
U04911,27,Male,Pune,Viman Nagar,2025-08-22,Basic,Google
U04912,35,Male,Hyderabad,Madhapur,2025-03-14,Pro,Referral
U04913,18,Male,Hyderabad,Madhapur,2025-12-23,Basic,Google
U04914,33,Female,Bengaluru,Jayanagar,2026-04-29,Premium,College/Community
U04915,33,Female,Bengaluru,Koramangala,2025-01-06,Basic,Referral
U04916,44,Male,Chennai,Velachery,2025-05-17,Premium,Other
U04917,27,Male,Bengaluru,Jayanagar,2026-02-08,Basic,Referral
U04918,18,Female,Bengaluru,Yelahanka,2026-07-09,Basic,Google
U04919,21,Male,Pune,Hinjewadi,2026-07-24,Premium,Google
U04920,20,Female,Bengaluru,Marathahalli,2025-07-25,Basic,Referral
U04921,22,Male,Chennai,T Nagar,2026-02-14,Basic,Referral
U04922,29,Male,Mumbai,Powai,2025-02-05,Basic,YouTube
U04923,42,Male,Hyderabad,Kondapur,2025-08-18,Premium,Instagram
U04924,29,Female,Pune,Viman Nagar,2025-08-15,Premium,Referral
U04925,30,Other,Bengaluru,Jayanagar,2025-09-19,Premium,YouTube
U04926,41,Male,Bengaluru,HSR Layout,2025-05-11,Premium,YouTube
U04927,29,Male,Hyderabad,Kukatpally,2026-07-31,Basic,Referral
U04928,42,Male,Bengaluru,Indiranagar,2026-03-24,Basic,Other
U04929,33,Female,Mumbai,Powai,2025-07-05,Basic,Google
U04930,30,Female,Chennai,OMR,2025-07-05,Basic,Instagram
U04931,22,Female,Hyderabad,Banjara Hills,2025-10-01,Basic,College/Community
U04932,41,Female,Bengaluru,Marathahalli,2025-12-18,Basic,Instagram
U04933,21,Female,Chennai,OMR,2026-02-17,Basic,YouTube
U04934,38,Male,Hyderabad,Gachibowli,2025-05-31,Premium,Instagram
U04935,32,Male,Hyderabad,Banjara Hills,2026-01-19,Basic,Instagram
U04936,29,Female,Bengaluru,Indiranagar,2025-02-05,Premium,Instagram
U04937,36,Male,Chennai,Anna Nagar,2025-11-22,Premium,Google
U04938,38,Male,Hyderabad,Banjara Hills,2026-04-10,Premium,Instagram
U04939,45,Male,Pune,Wakad,2026-04-11,Pro,Instagram
U04940,36,Male,Pune,Wakad,2025-04-05,Basic,YouTube
U04941,38,Female,Bengaluru,Jayanagar,2025-05-14,Premium,YouTube
U04942,28,Male,Hyderabad,Banjara Hills,2025-06-11,Premium,College/Community
U04943,38,Male,Pune,Baner,2026-07-10,Basic,College/Community
U04944,23,Male,Bengaluru,Indiranagar,2025-10-27,Premium,Google
U04945,26,Male,Pune,Viman Nagar,2025-12-22,Basic,College/Community
U04946,18,Female,Chennai,OMR,2025-08-28,Basic,Referral
U04947,29,Male,Mumbai,Powai,2026-07-18,Basic,Referral
U04948,43,Female,Mumbai,Powai,2026-08-09,Pro,YouTube
U04949,31,Female,Pune,Hinjewadi,2025-06-16,Premium,Instagram
U04950,23,Female,Pune,Wakad,2025-05-20,Premium,YouTube
U04951,18,Female,Bengaluru,Marathahalli,2025-05-19,Premium,Google
U04952,39,Male,Bengaluru,Indiranagar,2025-08-23,Basic,Instagram
U04953,19,Male,Bengaluru,Koramangala,2025-01-03,Basic,Instagram
U04954,41,Female,Mumbai,Borivali,2025-09-13,Premium,Instagram
U04955,28,Male,Hyderabad,Banjara Hills,2026-01-06,Basic,College/Community
U04956,20,Male,Mumbai,Andheri,2025-10-05,Basic,Other
U04957,27,Male,Bengaluru,HSR Layout,2026-05-31,Basic,Google
U04958,23,Female,Mumbai,Bandra,2025-07-31,Basic,Google
U04959,23,Male,Bengaluru,Whitefield,2025-08-04,Premium,Instagram
U04960,37,Male,Mumbai,Bandra,2025-09-27,Basic,College/Community
U04961,38,Female,Hyderabad,Kondapur,2026-04-21,Premium,Instagram
U04962,19,Female,Bengaluru,Marathahalli,2026-06-12,Premium,Other
U04963,43,Male,Bengaluru,Indiranagar,2025-03-05,Basic,Referral
U04964,43,Female,Mumbai,Bandra,2026-04-05,Basic,College/Community
U04965,41,Male,Hyderabad,Gachibowli,2025-01-16,Basic,Referral
U04966,27,Female,Bengaluru,Indiranagar,2026-07-18,Pro,YouTube
U04967,40,Male,Chennai,OMR,2025-01-19,Basic,Referral
U04968,43,Male,Mumbai,Powai,2025-11-21,Basic,College/Community
U04969,23,Female,Chennai,Velachery,2025-04-03,Premium,College/Community
U04970,40,Male,Hyderabad,Kondapur,2025-01-17,Basic,Referral
U04971,45,Male,Hyderabad,Gachibowli,2026-05-03,Pro,Referral
U04972,34,Female,Chennai,Anna Nagar,2025-04-04,Premium,Other
U04973,31,Male,Hyderabad,Kondapur,2025-01-10,Basic,Other
U04974,22,Female,Mumbai,Andheri,2026-06-12,Premium,Referral
U04975,40,Male,Bengaluru,Whitefield,2026-05-04,Basic,Instagram
U04976,34,Male,Hyderabad,Gachibowli,2025-05-24,Premium,Instagram
U04977,19,Female,Bengaluru,HSR Layout,2026-07-08,Premium,College/Community
U04978,26,Male,Bengaluru,Marathahalli,2026-05-30,Basic,Instagram
U04979,29,Male,Bengaluru,Whitefield,2026-04-15,Basic,Instagram
U04980,36,Male,Bengaluru,HSR Layout,2026-01-12,Pro,Instagram
U04981,39,Female,Chennai,Adyar,2026-05-09,Basic,Referral
U04982,24,Male,Bengaluru,Electronic City,2026-04-29,Premium,Referral
U04983,26,Male,Mumbai,Andheri,2026-03-28,Basic,Google
U04984,38,Male,Pune,Wakad,2026-06-20,Basic,Instagram
U04985,33,Male,Hyderabad,Kukatpally,2025-03-16,Premium,YouTube
U04986,37,Male,Bengaluru,Whitefield,2025-02-09,Basic,Other
U04987,28,Female,Mumbai,Borivali,2025-10-29,Basic,Instagram
U04988,29,Female,Mumbai,Thane,2026-07-06,Basic,Instagram
U04989,32,Male,Mumbai,Borivali,2025-03-03,Basic,Referral
U04990,35,Male,Pune,Baner,2026-05-18,Pro,College/Community
U04991,36,Female,Chennai,OMR,2025-09-02,Basic,YouTube
U04992,33,Male,Hyderabad,Kukatpally,2025-01-18,Pro,YouTube
U04993,32,Male,Bengaluru,Jayanagar,2026-02-02,Pro,College/Community
U04994,22,Female,Mumbai,Powai,2026-08-17,Pro,Instagram
