booking_id,user_id,venue_id,booking_date,booking_time,sport,city,area,venue_name,court_type,duration_hours,players_count,booking_amount,discount,final_amount,payment_method,booking_status,cancellation_reason,booking_source,booking_lead_days,rating,booking_hour,month,day_type,weekday,is_cancelled
B027433,U00381,V011,2026-06-15,18:30:00,Cricket,Bengaluru,Whitefield,Cricket Arena 011,Outdoor,1,9,1750,0,1750,Card,Cancelled,Personal,App,10,,18,June,Weekday,Monday,1
B027434,U04157,V058,2026-05-23,15:30:00,Cricket,Pune,Hinjewadi,Cricket Arena 058,Indoor,1,9,1850,56,1794,UPI,Completed,,App,13,4.4,15,May,Weekend,Saturday,0
B027435,U01981,V083,2026-08-30,16:30:00,Badminton,Mumbai,Andheri,Badminton Arena 083,Indoor,1,4,500,15,485,Net Banking,Completed,,App,14,3.9,16,August,Weekend,Sunday,0
B027436,U02236,V051,2026-07-28,22:30:00,Badminton,Chennai,Anna Nagar,Badminton Arena 051,Indoor,1,3,600,0,600,UPI,Completed,,App,12,4.5,22,July,Weekday,Tuesday,0
B027437,U02434,V099,2026-08-26,14:00:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 099,Indoor,1,2,850,26,824,UPI,Completed,,App,14,3.5,14,August,Weekday,Wednesday,0
B027438,U02551,V015,2026-08-16,19:00:00,Table Tennis,Bengaluru,Indiranagar,Table Tennis Arena 015,Outdoor,1,3,400,0,400,UPI,Completed,,App,9,4.2,19,August,Weekend,Sunday,0
B027439,U04274,V091,2026-06-06,17:30:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,2,700,0,700,Wallet,Completed,,App,8,4.5,17,June,Weekend,Saturday,0
B027440,U03249,V005,2026-04-07,20:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 005,Indoor,1,1,550,0,550,UPI,Cancelled,Venue Issue,App,9,,20,April,Weekday,Tuesday,1
B027441,U00114,V061,2026-07-11,20:30:00,Cricket,Chennai,OMR,Cricket Arena 061,Outdoor,1,6,2000,0,2000,Card,Completed,,Website,9,4.4,20,July,Weekend,Saturday,0
B027442,U00208,V013,2026-02-01,18:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 013,Indoor,1,4,950,28,922,UPI,Completed,,App,7,3.8,18,February,Weekend,Sunday,0
B027443,U02039,V045,2026-07-19,15:30:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 045,Indoor,1,9,1750,0,1750,UPI,Completed,,App,8,4.2,15,July,Weekend,Sunday,0
B027444,U00455,V023,2026-02-12,21:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,1,4,700,0,700,Card,Completed,,App,9,3.8,21,February,Weekday,Thursday,0
B027445,U00602,V016,2026-01-13,19:30:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 016,Indoor,1,1,400,0,400,UPI,Completed,,App,13,3.4,19,January,Weekday,Tuesday,0
B027446,U01757,V036,2026-07-28,21:30:00,Badminton,Pune,Wakad,Badminton Arena 036,Indoor,1,1,450,0,450,Net Banking,Completed,,App,8,4.7,21,July,Weekday,Tuesday,0
B027447,U01582,V010,2026-08-01,22:30:00,Tennis,Mumbai,Thane,Tennis Arena 010,Indoor,1,2,500,0,500,UPI,Completed,,App,9,3.7,22,August,Weekend,Saturday,0
B027448,U01127,V096,2026-03-19,16:30:00,Tennis,Bengaluru,Marathahalli,Tennis Arena 096,Outdoor,1,3,650,20,630,Card,Completed,,Website,5,3.7,16,March,Weekday,Thursday,0
B027449,U00904,V045,2026-01-25,10:30:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 045,Indoor,1,8,1750,0,1750,Net Banking,Cancelled,Personal,App,5,,10,January,Weekend,Sunday,1
B027450,U00654,V003,2026-02-18,16:00:00,Badminton,Bengaluru,Whitefield,Badminton Arena 003,Indoor,1,1,750,0,750,Net Banking,Completed,,App,1,4.8,16,February,Weekday,Wednesday,0
B027451,U01908,V037,2026-03-29,11:00:00,Basketball,Pune,Viman Nagar,Basketball Arena 037,Indoor,1,4,1100,0,1100,UPI,Completed,,App,12,3.3,11,March,Weekend,Sunday,0
B027452,U00078,V008,2026-04-30,16:00:00,Tennis,Hyderabad,Gachibowli,Tennis Arena 008,Outdoor,1,4,650,52,598,Card,Completed,,App,2,2.7,16,April,Weekday,Thursday,0
B027453,U04131,V001,2026-08-13,17:00:00,Cricket,Mumbai,Andheri,Cricket Arena 001,Indoor,1,6,2000,0,2000,UPI,Completed,,App,3,3.5,17,August,Weekday,Thursday,0
B027454,U00588,V083,2026-05-16,17:00:00,Badminton,Mumbai,Andheri,Badminton Arena 083,Indoor,1,4,500,0,500,UPI,Completed,,App,4,3.6,17,May,Weekend,Saturday,0
B027455,U00427,V072,2026-06-05,06:00:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 072,Indoor,1,9,1500,225,1275,Wallet,Completed,,App,1,4.1,6,June,Weekday,Friday,0
B027456,U02179,V087,2026-07-30,20:30:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,1,3,400,32,368,Net Banking,Completed,,Website,1,4.3,20,July,Weekday,Thursday,0
B027457,U02505,V065,2026-05-06,16:00:00,Cricket,Bengaluru,Koramangala,Cricket Arena 065,Outdoor,1,11,2100,0,2100,Card,Completed,,App,12,3.5,16,May,Weekday,Wednesday,0
B027458,U03179,V030,2026-01-11,18:30:00,Basketball,Bengaluru,Whitefield,Basketball Arena 030,Indoor,1,2,900,0,900,Wallet,Completed,,App,12,4.2,18,January,Weekend,Sunday,0
B027459,U03005,V068,2026-07-02,11:00:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,4,700,0,700,Wallet,Completed,,Website,7,4.1,11,July,Weekday,Thursday,0
B027460,U02327,V085,2026-01-10,18:30:00,Tennis,Hyderabad,Madhapur,Tennis Arena 085,Outdoor,2,1,1200,0,1200,UPI,Cancelled,Venue Issue,Website,10,,18,January,Weekend,Saturday,1
B027461,U03792,V085,2026-02-28,16:00:00,Tennis,Hyderabad,Madhapur,Tennis Arena 085,Outdoor,1,3,600,0,600,UPI,Completed,,App,4,5.0,16,February,Weekend,Saturday,0
B027462,U00608,V037,2026-03-06,18:30:00,Basketball,Pune,Viman Nagar,Basketball Arena 037,Indoor,1,4,1100,33,1067,UPI,Cancelled,Other,App,10,,18,March,Weekday,Friday,1
B027463,U04033,V084,2026-05-13,21:30:00,Table Tennis,Pune,Hinjewadi,Table Tennis Arena 084,Outdoor,1,3,300,0,300,Net Banking,Cancelled,Personal,App,1,,21,May,Weekday,Wednesday,1
B027464,U01028,V028,2026-03-21,18:00:00,Badminton,Bengaluru,Indiranagar,Badminton Arena 028,Indoor,1,3,700,0,700,Card,Completed,,App,10,3.6,18,March,Weekend,Saturday,0
B027465,U02266,V089,2026-07-31,17:00:00,Badminton,Mumbai,Andheri,Badminton Arena 089,Indoor,1,3,650,0,650,UPI,Completed,,App,9,4.1,17,July,Weekday,Friday,0
B027466,U01659,V097,2026-05-28,18:30:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,9,1650,0,1650,Card,Completed,,App,10,4.5,18,May,Weekday,Thursday,0
B027467,U01896,V055,2026-04-02,18:30:00,Football,Bengaluru,Koramangala,Football Arena 055,Indoor,1,8,1200,96,1104,UPI,Completed,,App,3,4.2,18,April,Weekday,Thursday,0
B027468,U00286,V062,2026-05-13,16:00:00,Football,Hyderabad,Banjara Hills,Football Arena 062,Indoor,1,9,1500,45,1455,Wallet,Completed,,App,2,4.0,16,May,Weekday,Wednesday,0
B027469,U03430,V015,2026-04-22,19:00:00,Table Tennis,Bengaluru,Indiranagar,Table Tennis Arena 015,Outdoor,1,4,400,0,400,UPI,Completed,,App,1,4.4,19,April,Weekday,Wednesday,0
B027470,U01185,V097,2026-07-14,17:30:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,9,1650,0,1650,UPI,Cancelled,Personal,App,1,,17,July,Weekday,Tuesday,1
B027471,U01441,V067,2026-06-07,17:30:00,Cricket,Chennai,Velachery,Cricket Arena 067,Indoor,1,11,1850,0,1850,Card,Completed,,App,11,4.4,17,June,Weekend,Sunday,0
B027472,U03604,V016,2026-03-28,16:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 016,Indoor,1,1,400,0,400,UPI,Cancelled,Personal,App,8,,16,March,Weekend,Saturday,1
B027473,U02015,V043,2026-06-11,21:00:00,Badminton,Bengaluru,Whitefield,Badminton Arena 043,Indoor,1,2,650,0,650,UPI,Completed,,App,4,3.9,21,June,Weekday,Thursday,0
B027474,U02114,V090,2026-04-23,16:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 090,Outdoor,1,4,600,0,600,Card,Completed,,App,14,4.3,16,April,Weekday,Thursday,0
B027475,U04326,V093,2026-04-28,13:00:00,Tennis,Hyderabad,Kondapur,Tennis Arena 093,Indoor,1,1,650,0,650,Card,Completed,,App,11,4.8,13,April,Weekday,Tuesday,0
B027476,U03287,V021,2026-04-02,15:30:00,Basketball,Pune,Viman Nagar,Basketball Arena 021,Outdoor,1,2,1150,0,1150,Card,Completed,,App,11,4.1,15,April,Weekday,Thursday,0
B027477,U02804,V095,2026-01-01,12:30:00,Football,Pune,Hinjewadi,Football Arena 095,Indoor,1,8,1450,0,1450,UPI,Completed,,App,10,4.8,12,January,Weekday,Thursday,0
B027478,U00012,V096,2026-04-22,11:30:00,Tennis,Bengaluru,Marathahalli,Tennis Arena 096,Outdoor,1,3,650,20,630,Card,Cancelled,Personal,App,14,,11,April,Weekday,Wednesday,1
B027479,U02661,V072,2026-06-04,21:00:00,Cricket,Bengaluru,Indiranagar,Cricket Arena 072,Indoor,1,11,1500,0,1500,Card,Completed,,App,3,3.6,21,June,Weekday,Thursday,0
B027480,U00686,V043,2026-04-29,18:00:00,Badminton,Bengaluru,Whitefield,Badminton Arena 043,Indoor,1,4,650,20,630,UPI,Cancelled,Personal,Website,5,,18,April,Weekday,Wednesday,1
B027481,U01253,V007,2026-04-30,06:30:00,Cricket,Bengaluru,Yelahanka,Cricket Arena 007,Indoor,1,9,1500,0,1500,UPI,Completed,,App,7,4.8,6,April,Weekday,Thursday,0
B027482,U00242,V007,2026-07-10,19:00:00,Cricket,Bengaluru,Yelahanka,Cricket Arena 007,Indoor,1,9,1500,0,1500,UPI,Completed,,App,4,4.8,19,July,Weekday,Friday,0
B027483,U03888,V053,2026-02-03,17:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 053,Outdoor,2,4,1200,36,1164,UPI,Completed,,App,7,4.0,17,February,Weekday,Tuesday,0
B027484,U00213,V058,2026-04-05,11:30:00,Cricket,Pune,Hinjewadi,Cricket Arena 058,Indoor,1,12,1850,0,1850,Net Banking,Completed,,App,13,4.2,11,April,Weekend,Sunday,0
B027485,U02922,V092,2026-02-01,16:30:00,Badminton,Pune,Baner,Badminton Arena 092,Outdoor,1,3,650,0,650,Net Banking,Completed,,App,7,4.2,16,February,Weekend,Sunday,0
B027486,U04437,V019,2026-04-26,15:00:00,Tennis,Mumbai,Powai,Tennis Arena 019,Outdoor,1,2,650,0,650,Net Banking,Completed,,App,14,4.9,15,April,Weekend,Sunday,0
B027487,U03109,V027,2026-07-18,15:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 027,Indoor,1,3,550,0,550,Card,Completed,,App,7,4.8,15,July,Weekend,Saturday,0
B027488,U02493,V020,2026-08-23,16:30:00,Badminton,Bengaluru,HSR Layout,Badminton Arena 020,Indoor,1,1,700,0,700,UPI,Completed,,App,5,4.0,16,August,Weekend,Sunday,0
B027489,U04015,V100,2026-08-18,17:30:00,Football,Chennai,OMR,Football Arena 100,Indoor,1,9,1100,33,1067,UPI,Completed,,App,4,3.6,17,August,Weekday,Tuesday,0
B027490,U04571,V031,2026-08-14,17:00:00,Football,Chennai,Anna Nagar,Football Arena 031,Indoor,1,6,1500,0,1500,Card,Completed,,App,6,4.2,17,August,Weekday,Friday,0
B027491,U03704,V002,2026-06-23,14:30:00,Tennis,Mumbai,Thane,Tennis Arena 002,Indoor,1,2,750,0,750,UPI,Completed,,App,11,3.9,14,June,Weekday,Tuesday,0
B027492,U02577,V085,2026-07-15,18:30:00,Tennis,Hyderabad,Madhapur,Tennis Arena 085,Outdoor,1,1,600,0,600,UPI,Cancelled,Personal,App,1,,18,July,Weekday,Wednesday,1
B027493,U01824,V061,2026-07-30,22:00:00,Cricket,Chennai,OMR,Cricket Arena 061,Outdoor,1,7,2000,0,2000,UPI,Completed,,App,10,4.6,22,July,Weekday,Thursday,0
B027494,U00906,V098,2026-07-04,21:30:00,Badminton,Mumbai,Powai,Badminton Arena 098,Outdoor,1,2,600,48,552,Card,Completed,,App,3,4.0,21,July,Weekend,Saturday,0
B027495,U01202,V059,2026-01-22,22:00:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,1,650,0,650,Wallet,Completed,,App,12,3.9,22,January,Weekday,Thursday,0
B027496,U00971,V031,2026-06-06,16:30:00,Football,Chennai,Anna Nagar,Football Arena 031,Indoor,1,9,1500,0,1500,UPI,Completed,,App,4,4.1,16,June,Weekend,Saturday,0
B027497,U00786,V074,2026-08-14,08:30:00,Cricket,Chennai,Anna Nagar,Cricket Arena 074,Indoor,1,12,1200,0,1200,Wallet,Completed,,App,9,3.4,8,August,Weekday,Friday,0
B027498,U00706,V056,2026-04-08,18:30:00,Badminton,Hyderabad,Kondapur,Badminton Arena 056,Outdoor,1,3,750,0,750,Card,Cancelled,Weather,App,13,,18,April,Weekday,Wednesday,1
B027499,U04515,V069,2026-02-14,18:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 069,Outdoor,2,2,1300,0,1300,UPI,Completed,,App,9,4.4,18,February,Weekend,Saturday,0
B027500,U03590,V036,2026-06-22,21:30:00,Badminton,Pune,Wakad,Badminton Arena 036,Indoor,1,1,450,0,450,Card,Cancelled,Weather,App,11,,21,June,Weekday,Monday,1
B027501,U04807,V030,2026-03-08,15:30:00,Basketball,Bengaluru,Whitefield,Basketball Arena 030,Indoor,2,3,1800,0,1800,Wallet,Completed,,App,9,4.3,15,March,Weekend,Sunday,0
B027502,U03311,V023,2026-01-21,22:00:00,Tennis,Hyderabad,Kondapur,Tennis Arena 023,Outdoor,1,4,700,0,700,Net Banking,Completed,,App,3,2.6,22,January,Weekday,Wednesday,0
B027503,U02637,V039,2026-08-18,09:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,2,4,1300,0,1300,Net Banking,Completed,,Website,14,5.0,9,August,Weekday,Tuesday,0
B027504,U00614,V073,2026-05-29,15:30:00,Table Tennis,Bengaluru,Electronic City,Table Tennis Arena 073,Outdoor,2,3,800,0,800,UPI,Completed,,App,8,4.5,15,May,Weekday,Friday,0
B027505,U00578,V084,2026-07-07,18:00:00,Table Tennis,Pune,Hinjewadi,Table Tennis Arena 084,Outdoor,1,4,300,0,300,UPI,Completed,,App,3,4.5,18,July,Weekday,Tuesday,0
B027506,U04808,V099,2026-07-28,17:00:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 099,Indoor,1,4,850,0,850,Card,Completed,,App,6,3.6,17,July,Weekday,Tuesday,0
B027507,U01097,V070,2026-01-29,13:30:00,Badminton,Pune,Baner,Badminton Arena 070,Outdoor,1,3,550,0,550,UPI,Completed,,App,12,3.6,13,January,Weekday,Thursday,0
B027508,U00167,V037,2026-02-02,15:00:00,Basketball,Pune,Viman Nagar,Basketball Arena 037,Indoor,1,2,1100,0,1100,Net Banking,Completed,,App,14,3.6,15,February,Weekday,Monday,0
B027509,U03889,V066,2026-06-16,12:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 066,Outdoor,1,3,850,0,850,UPI,Completed,,App,1,4.2,12,June,Weekday,Tuesday,0
B027510,U02893,V059,2026-07-09,22:00:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,4,650,0,650,Net Banking,Completed,,App,13,4.0,22,July,Weekday,Thursday,0
B027511,U01763,V082,2026-03-31,16:00:00,Cricket,Hyderabad,Kondapur,Cricket Arena 082,Indoor,1,8,2050,62,1988,Wallet,Completed,,App,13,3.1,16,March,Weekday,Tuesday,0
B027512,U03244,V069,2026-05-06,20:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 069,Outdoor,1,1,650,0,650,Card,Completed,,App,8,4.3,20,May,Weekday,Wednesday,0
B027513,U02293,V014,2026-07-18,15:00:00,Cricket,Chennai,Velachery,Cricket Arena 014,Indoor,1,7,2100,63,2037,Wallet,Completed,,App,9,3.9,15,July,Weekend,Saturday,0
B027514,U02352,V083,2026-02-14,14:00:00,Badminton,Mumbai,Andheri,Badminton Arena 083,Indoor,1,4,500,0,500,Wallet,Completed,,App,5,3.7,14,February,Weekend,Saturday,0
B027515,U00382,V051,2026-07-05,16:30:00,Badminton,Chennai,Anna Nagar,Badminton Arena 051,Indoor,1,3,600,48,552,UPI,Completed,,Website,11,4.5,16,July,Weekend,Sunday,0
B027516,U03229,V010,2026-03-14,19:00:00,Tennis,Mumbai,Thane,Tennis Arena 010,Indoor,1,2,500,0,500,UPI,Completed,,App,12,4.2,19,March,Weekend,Saturday,0
B027517,U03724,V049,2026-03-23,20:30:00,Football,Chennai,Velachery,Football Arena 049,Outdoor,2,12,2300,0,2300,Card,Completed,,App,2,4.6,20,March,Weekday,Monday,0
B027518,U00167,V053,2026-05-09,13:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 053,Outdoor,1,2,600,0,600,UPI,Completed,,App,10,4.1,13,May,Weekend,Saturday,0
B027519,U03052,V053,2026-01-11,11:00:00,Badminton,Bengaluru,Electronic City,Badminton Arena 053,Outdoor,1,4,600,48,552,UPI,Completed,,App,8,3.5,11,January,Weekend,Sunday,0
B027520,U01899,V096,2026-08-02,12:00:00,Tennis,Bengaluru,Marathahalli,Tennis Arena 096,Outdoor,1,3,650,0,650,UPI,Completed,,App,11,3.6,12,August,Weekend,Sunday,0
B027521,U03372,V089,2026-06-09,15:00:00,Badminton,Mumbai,Andheri,Badminton Arena 089,Indoor,1,1,650,0,650,Card,Completed,,App,5,3.3,15,June,Weekday,Tuesday,0
B027522,U00862,V046,2026-04-17,17:30:00,Table Tennis,Bengaluru,Jayanagar,Table Tennis Arena 046,Outdoor,1,2,350,0,350,UPI,Completed,,App,8,2.7,17,April,Weekday,Friday,0
B027523,U04191,V097,2026-07-21,18:00:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,11,1650,0,1650,UPI,Completed,,App,10,4.7,18,July,Weekday,Tuesday,0
B027524,U03541,V059,2026-06-26,15:30:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,2,1,1300,104,1196,UPI,Completed,,App,9,3.9,15,June,Weekday,Friday,0
B027525,U04554,V065,2026-04-01,21:30:00,Cricket,Bengaluru,Koramangala,Cricket Arena 065,Outdoor,1,6,2100,0,2100,Net Banking,Completed,,App,4,4.2,21,April,Weekday,Wednesday,0
B027526,U03588,V099,2026-08-29,16:30:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 099,Indoor,1,2,850,0,850,UPI,Completed,,App,14,4.2,16,August,Weekend,Saturday,0
B027527,U00530,V054,2026-07-23,16:00:00,Badminton,Bengaluru,Jayanagar,Badminton Arena 054,Outdoor,1,3,450,68,382,Card,Completed,,Website,3,4.6,16,July,Weekday,Thursday,0
B027528,U03516,V058,2026-06-07,20:30:00,Cricket,Pune,Hinjewadi,Cricket Arena 058,Indoor,1,7,1850,0,1850,UPI,Completed,,App,8,4.3,20,June,Weekend,Sunday,0
B027529,U02669,V039,2026-03-01,09:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,1,3,650,0,650,UPI,Completed,,Website,1,5.0,9,March,Weekend,Sunday,0
B027530,U00896,V091,2026-05-18,17:30:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,3,700,105,595,Card,Completed,,App,11,4.4,17,May,Weekday,Monday,0
B027531,U01662,V074,2026-07-23,17:00:00,Cricket,Chennai,Anna Nagar,Cricket Arena 074,Indoor,1,11,1200,36,1164,UPI,Completed,,App,2,2.9,17,July,Weekday,Thursday,0
B027532,U00320,V057,2026-04-12,16:30:00,Table Tennis,Bengaluru,Jayanagar,Table Tennis Arena 057,Outdoor,1,2,350,10,340,UPI,Completed,,App,1,2.8,16,April,Weekend,Sunday,0
B027533,U01637,V098,2026-05-29,16:00:00,Badminton,Mumbai,Powai,Badminton Arena 098,Outdoor,1,4,600,0,600,UPI,Completed,,Website,1,4.7,16,May,Weekday,Friday,0
B027534,U03476,V069,2026-08-07,18:30:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 069,Outdoor,1,2,650,0,650,Net Banking,Completed,,App,3,4.0,18,August,Weekday,Friday,0
B027535,U00692,V079,2026-01-06,17:30:00,Badminton,Mumbai,Borivali,Badminton Arena 079,Outdoor,2,3,1300,0,1300,Card,Completed,,App,2,5.0,17,January,Weekday,Tuesday,0
B027536,U02352,V097,2026-06-15,18:30:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,9,1650,0,1650,UPI,Completed,,App,7,4.1,18,June,Weekday,Monday,0
B027537,U03936,V024,2026-05-05,16:30:00,Table Tennis,Bengaluru,Koramangala,Table Tennis Arena 024,Indoor,1,3,500,0,500,Card,Completed,,App,4,4.9,16,May,Weekday,Tuesday,0
B027538,U01269,V051,2026-04-26,16:30:00,Badminton,Chennai,Anna Nagar,Badminton Arena 051,Indoor,1,2,600,0,600,Card,Completed,,App,9,3.4,16,April,Weekend,Sunday,0
B027539,U00244,V087,2026-07-05,16:00:00,Table Tennis,Chennai,Anna Nagar,Table Tennis Arena 087,Outdoor,1,3,400,0,400,UPI,Completed,,App,6,5.0,16,July,Weekend,Sunday,0
B027540,U04955,V001,2026-01-08,16:30:00,Cricket,Mumbai,Andheri,Cricket Arena 001,Indoor,1,9,2000,0,2000,Card,Completed,,App,9,4.1,16,January,Weekday,Thursday,0
B027541,U02473,V078,2026-08-17,19:30:00,Cricket,Mumbai,Thane,Cricket Arena 078,Indoor,1,10,1450,0,1450,UPI,Completed,,Website,5,3.7,19,August,Weekday,Monday,0
B027542,U04829,V092,2026-03-11,20:00:00,Badminton,Pune,Baner,Badminton Arena 092,Outdoor,1,2,650,0,650,UPI,Completed,,Website,9,4.0,20,March,Weekday,Wednesday,0
B027543,U03893,V011,2026-07-10,09:30:00,Cricket,Bengaluru,Whitefield,Cricket Arena 011,Outdoor,1,6,1750,0,1750,UPI,Completed,,App,7,3.6,9,July,Weekday,Friday,0
B027544,U02136,V073,2026-06-11,08:00:00,Table Tennis,Bengaluru,Electronic City,Table Tennis Arena 073,Outdoor,1,1,400,0,400,Card,Completed,,App,6,4.5,8,June,Weekday,Thursday,0
B027545,U02461,V085,2026-06-26,14:00:00,Tennis,Hyderabad,Madhapur,Tennis Arena 085,Outdoor,1,2,600,0,600,UPI,Completed,,App,7,4.3,14,June,Weekday,Friday,0
B027546,U02599,V071,2026-02-09,10:00:00,Badminton,Pune,Wakad,Badminton Arena 071,Indoor,1,4,650,0,650,Card,Completed,,App,13,4.3,10,February,Weekday,Monday,0
B027547,U00594,V071,2026-03-27,17:00:00,Badminton,Pune,Wakad,Badminton Arena 071,Indoor,1,2,650,52,598,Net Banking,Completed,,App,10,4.0,17,March,Weekday,Friday,0
B027548,U04106,V091,2026-01-29,07:00:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,4,700,0,700,UPI,Completed,,App,8,4.4,7,January,Weekday,Thursday,0
B027549,U02031,V093,2026-01-09,19:00:00,Tennis,Hyderabad,Kondapur,Tennis Arena 093,Indoor,1,1,650,52,598,UPI,Completed,,App,2,4.8,19,January,Weekday,Friday,0
B027550,U03337,V075,2026-01-21,18:00:00,Badminton,Hyderabad,Gachibowli,Badminton Arena 075,Outdoor,1,2,700,0,700,UPI,Completed,,App,8,3.8,18,January,Weekday,Wednesday,0
B027551,U01714,V005,2026-02-01,13:00:00,Tennis,Hyderabad,Kondapur,Tennis Arena 005,Indoor,1,2,550,16,534,Wallet,Completed,,App,9,3.4,13,February,Weekend,Sunday,0
B027552,U01995,V059,2026-03-13,15:30:00,Badminton,Bengaluru,Koramangala,Badminton Arena 059,Outdoor,1,4,650,0,650,Card,Cancelled,Weather,App,9,,15,March,Weekday,Friday,1
B027553,U00268,V012,2026-07-02,15:30:00,Badminton,Pune,Kothrud,Badminton Arena 012,Outdoor,1,1,500,15,485,Card,Completed,,App,2,5.0,15,July,Weekday,Thursday,0
B027554,U00386,V091,2026-06-20,21:30:00,Badminton,Pune,Kothrud,Badminton Arena 091,Indoor,1,4,700,0,700,UPI,Completed,,App,11,4.7,21,June,Weekend,Saturday,0
B027555,U01498,V052,2026-01-10,20:30:00,Badminton,Bengaluru,Electronic City,Badminton Arena 052,Indoor,1,4,850,0,850,UPI,Completed,,App,12,2.9,20,January,Weekend,Saturday,0
B027556,U03089,V065,2026-06-26,17:30:00,Cricket,Bengaluru,Koramangala,Cricket Arena 065,Outdoor,1,8,2100,0,2100,UPI,Completed,,App,10,3.8,17,June,Weekday,Friday,0
B027557,U02083,V008,2026-03-28,15:00:00,Tennis,Hyderabad,Gachibowli,Tennis Arena 008,Outdoor,1,2,650,0,650,Net Banking,Completed,,App,11,3.4,15,March,Weekend,Saturday,0
B027558,U02758,V054,2026-03-25,16:00:00,Badminton,Bengaluru,Jayanagar,Badminton Arena 054,Outdoor,1,3,450,0,450,UPI,Completed,,App,4,3.5,16,March,Weekday,Wednesday,0
B027559,U02851,V033,2026-05-21,17:00:00,Badminton,Bengaluru,Whitefield,Badminton Arena 033,Outdoor,1,2,650,0,650,Card,Completed,,App,10,3.9,17,May,Weekday,Thursday,0
B027560,U04296,V042,2026-03-27,16:00:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 042,Outdoor,1,2,700,0,700,Card,Completed,,App,4,3.9,16,March,Weekday,Friday,0
B027561,U04064,V066,2026-02-10,09:00:00,Badminton,Bengaluru,Marathahalli,Badminton Arena 066,Outdoor,1,3,850,0,850,Card,Completed,,App,4,4.2,9,February,Weekday,Tuesday,0
B027562,U04386,V097,2026-07-26,16:30:00,Cricket,Bengaluru,HSR Layout,Cricket Arena 097,Indoor,1,10,1650,0,1650,Card,Completed,,App,13,5.0,16,July,Weekend,Sunday,0
B027563,U03083,V068,2026-01-31,21:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 068,Indoor,1,2,700,0,700,Wallet,Completed,,App,13,4.7,21,January,Weekend,Saturday,0
B027564,U03971,V035,2026-04-19,16:00:00,Badminton,Mumbai,Powai,Badminton Arena 035,Indoor,1,3,450,0,450,Card,Cancelled,Price,App,9,,16,April,Weekend,Sunday,1
B027565,U03154,V022,2026-02-01,18:00:00,Table Tennis,Bengaluru,Electronic City,Table Tennis Arena 022,Indoor,1,2,300,0,300,UPI,Cancelled,Weather,App,2,,18,February,Weekend,Sunday,1
B027566,U01362,V039,2026-06-22,22:30:00,Badminton,Hyderabad,Madhapur,Badminton Arena 039,Outdoor,1,1,650,0,650,UPI,Completed,,App,8,5.0,22,June,Weekday,Monday,0
B027567,U02934,V005,2026-01-13,17:30:00,Tennis,Hyderabad,Kondapur,Tennis Arena 005,Indoor,2,1,1100,0,1100,Card,Completed,,App,1,3.9,17,January,Weekday,Tuesday,0
B027568,U00179,V008,2026-05-01,16:00:00,Tennis,Hyderabad,Gachibowli,Tennis Arena 008,Outdoor,1,3,650,0,650,UPI,Completed,,App,11,3.4,16,May,Weekday,Friday,0
